productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
Birkin Handbag Marron Fonce Ardennes with Gold Hardware 35,Hermes,"
            $5,865
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-ardennes-with-gold-hardware-354913426,Very good,". Moderate wear on exterior edges, light cracking on flap wax edges, indentations in interior, scratches on hardware.",Brown,Leather,Gold,"Keys, Lock, Clochette",G Square (2003),"Handle Drop 5&quot;, Height 10.5&quot;, Width 13.5&quot;, Depth 7&quot;",49134/26,HB.HM.BIK.BAGH.35 
Kelly Handbag Ebene Veau Grain Lisse with Gold Hardware 35,Hermes,"
            $4,920
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-brown-veau-grain-lisse-with-gold-hardware-354974353,Great,". Minor wear on base corners, scuffs on exterior, bubbling and scuffs underneath flap, scratches on hardware.",Brown,Leather,Gold,"Keys, Lock, Clochette, With Strap",G Square (2003),"Handle Drop 3.5&quot;, Height 10&quot;, Width 14&quot;, Depth 5.5&quot;, Strap Drop 17.5&quot;",49743/53,HB.HM.KY.BRGO.35 
Kelly Handbag Ebene Fjord with Gold Hardware 35,Hermes,"
            $5,595
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-brown-fjord-with-gold-hardware-354913448,Great,". Slight loss of shape on exterior, minor wear on base corners, bubbling underneath flap. Light scuffs in interior, scratches on hardware.",Brown,Leather,Gold,"Keys, Lock, Clochette, With Strap",G Square (2003),"Handle Drop 4&quot;, Height 10.5&quot;, Width 14&quot;, Depth 5.5&quot;, Strap Drop 18&quot;",49134/48,HB.HM.KY.BFGH.35 
Kelly Handbag Chocolate Fjord with Gold Hardware 35,Hermes,"
            $4,865
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-brown-fjord-with-gold-hardware-355056714,Good,". Moderate wear on base corners, minor bubbling underneath flap. Indentations and scuffs on interior base, scratches on hardware.",Brown,Leather,Gold,"Keys, Lock, Clochette",D Square (2000),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 5&quot;, Strap Drop 16&quot;",50567/14,HB.HM.KY.BFGH.35 
Birkin Handbag Noir Veau Grain Lisse with Palladium Hardware 35,Hermes,"
            $6,695
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-veau-grain-lisse-with-palladium-hardware-35491349,Very good,". Wear and creasing on exterior, cracking on flap wax edge. Indentations in interior, scratches on hardware.","Noir (Black) Interior Material: Leather Interior Color: Noir (Black) Hardware Color: Palladium Brand Code: G Square (2003) Clair Code: HB.HM.BIK.BVGR.35 Item Number: 49134/9"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/49134-9_20Hermes_20Birkin_20Handbag_20Black_20Veau_20Grain_20Lis_2D_0002_grande.jpg?v=1575953301"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""6695"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-veau-grain-lisse-with-palladium-hardware-35491349?variant=31216413769798""
            }}
</script>
",Leather,Palladium,"Keys, Lock, Clochette",G Square (2003),"Handle Drop 5&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",49134/9,HB.HM.BIK.BVGR.35 
Birkin Handbag Noir Box Calf with Gold Hardware 35,Hermes,"
            $6,615
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-box-calf-with-gold-hardware-35491345,Very good,". Scuffs and creasing on exterior and handles, indentations in interior, wear on opening trim and corner wax edges, scratches on hardware.","Noir (Black) Interior Material: Leather Interior Color: Noir (Black) Hardware Color: Gold Brand Code: C Square (1999) Clair Code: HB.HM.BIK.BBXGH.35 Item Number: 49134/5"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/49134-5_20Hermes_20Birkin_20Handbag_20Black_20Box_20Calf_20with_2D_0002_grande.jpg?v=1575953301"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""6615"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-box-calf-with-gold-hardware-35491345?variant=31216415932486""
            }}
</script>
",Leather,Gold,"Keys, Lock, Clochette",C Square (1999),"Handle Drop 5&quot;, Height 10&quot;, Width 13.5&quot;, Depth 7&quot;",49134/5,HB.HM.BIK.BBXGH.35 
"Sac Steeple Tote Printed Toile with Wood Item Number: 47143/1"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/47143-1_20Hermes_20Sac_20Steeple_20Tote_20Printed_20Toile_20with_2D_0002_grande.jpg?v=1575952833"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""1735"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-sac-steeple-tote-printed-toile-with-wood471431?variant=30969382010950""
            }}
</script>
",Hermes,"
            $1,735
        ",/collections/hermes/products/handbags-hermes-sac-steeple-tote-printed-toile-with-wood471431,Great,". Wear on base corners, scuffs on handle bases.",,,,No Accessories,,"Handle Drop 7&quot;, Height 12&quot;, Width 22.5&quot;, Depth 12&quot;",47143/1,
Birkin Handbag Noir Togo with Gold Hardware 35,Hermes,"
            $7,055
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-354913428,Very good,". Minor wear on base corners, loss of shape on exterior, cracking on handle wax edges. Indentations and scuffs on interior base, scratches on hardware.",Black,Leather,Gold,"Keys, Lock, Rain Coat, Clochette",I Square (2005),"Handle Drop 4&quot;, Height 10.5&quot;, Width 14&quot;, Depth 7.5&quot;",49134/28,HB.HM.BIK.BTGGH.35 
Birkin Handbag Noir Clemence with Palladium Hardware 35,Hermes,"
            $7,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-clemence-with-palladium-hardware-354913411,Very good,". Loss of shape on exterior, minor wear on base corners, light cracking on handle and belt closure wax edges. Scuffs, marks and indentations in interior, scratches on hardware.","Noir (Black) Interior Material: Leather Interior Color: Noir (Black) Hardware Color: Palladium Brand Code: J Square (2006) Clair Code: HB.HM.BIK.BCLPH.35 Item Number: 49134/11"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/49134-11_20Hermes_20Birkin_20Handbag_20Black_20Clemence_20with_2D_0002_grande.jpg?v=1575953301"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""7000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-clemence-with-palladium-hardware-354913411?variant=31216413573190""
            }}
</script>
",Leather,Palladium,"Keys, Lock, Clochette",J Square (2006),"Handle Drop 4&quot;, Height 10.5&quot;, Width 14&quot;, Depth 7&quot;",49134/11,HB.HM.BIK.BCLPH.35 
Cinhetic To Go Wallet Chevre Mysore Mini,Hermes,"
            $2,840
        ",/collections/hermes/products/handbags-hermes-cinhetic-to-go-wallet-chevre-mysore-mini50227107,Pristine,". Minimal wear in interior, scratches on hardware.",Purple,Leather,Palladium,"Box, Mirror",C (2018),"Height 4.5&quot;, Width 5&quot;, Depth 1&quot;, Strap Drop 20&quot;",50227/107,HB.HM.CNGW.CHM.MI 
Birkin Handbag Marron Fonce Courchevel with Gold Hardware 35,Hermes,"
            $5,770
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-courchevel-with-gold-hardware-35487435,Good,". Minor wear and creasing on exterior, moderate darkening on handles. Heavy splitting on handle wax edges, light scuffs and indentations in interior, scratches on hardware.","Marron Fonce (Brown) Interior Material: Leather Interior Color: Marron Fonce (Brown) Hardware Color: Gold Brand Code: A Square (1997) Clair Code: HB.HM.BIK.BRCG.35 Item Number: 48743/5"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48743-5_20Hermes_20Birkin_20Handbag_20Brown_20Courchevel_20wit_2D_0002_grande.jpg?v=1575953307"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""5770"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-brown-courchevel-with-gold-hardware-35487435?variant=31216434577478""
            }}
</script>
",Leather,Gold,"Keys, Lock, Clochette",A Square (1997),"Handle Drop 4&quot;, Height 9.5&quot;, Width 14&quot;, Depth 7&quot;",48743/5,HB.HM.BIK.BRCG.35 
Etriviere II Briefcase Vache Liegee 38,Hermes,"
            $1,575
        ",/collections/hermes/products/handbags-hermes-etriviere-ii-briefcase-vache-liegee-384876027,Great,". Scuffs on exterior and in interior, wear on handle and closure strap, splitting on flap corner wax edges. Creasing underneath flap, scratches on hardware.",Brown,Leather,Gold,No Accessories,I Square (2005),"Handle Drop 1.5&quot;, Height 10&quot;, Width 14.5&quot;, Depth 3&quot;",48760/27,HB.HM.ETII.VALG.38 
Oxer Bag Leather,Hermes,"
            $2,900
        ",/collections/hermes/products/handbags-hermes-oxer-bag-leather4974336,Great,". Creasing on exterior, minor wear and pilling on strap, light wear and small mark in interior, scratches on hardware.",Orange,Leather,Palladium,With Strap,R Square (2014),"Handle Drop 3&quot;, Height 12&quot;, Width 14&quot;, Depth 8&quot;, Strap Drop 16.5&quot;",49743/36,HB.HM.OXRB.LE 
Birkin Handbag Etrusque Clemence with Gold Hardware 35,Hermes,"
            $6,850
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-clemence-with-gold-hardware-3550400215,Very good,". Minor wear and darkening on base corners, creasing on exterior, cracking on handle wax edges. Light scuffs on interior base, scratches on hardware.",Brown,Leather,Gold,"Keys, Lock, Clochette",H Square (2004),"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7.5&quot;",50400/215,HB.HM.BIK.BCGW.35 
Sac a Depeches Bag Clemence 27,Hermes,"
            $1,520
        ",/collections/hermes/products/handbags-hermes-sac-a-depeches-bag-clemence-2750128164,Fair,". Moderate splitting on base corner, closure trim and handle wax edges, indentation on front near closure. Creasing underneath flap, wear and discoloration in interior, scratches on hardware.",Blue,Leather,Palladium,"Keys, Clochette",L Square (2008),"Handle Drop 2&quot;, Height 8&quot;, Width 10.5&quot;, Depth 2.5&quot;",50128/164,HB.HM.SAD.CM.27 
Candy Kelly Handbag Epsom 35,Hermes,"
            $6,730
        ",/collections/hermes/products/handbags-hermes-candy-kelly-handbag-epsom-354974348,Great,". Wear on base corners, handle and flap, slight creasing near base and underneath flap, indentations in interior, scratches on hardware.",Pink,Leather,Palladium,"Keys, Lock, Clochette, With Strap",O Square (2011),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 4.5&quot;, Strap Drop 17&quot;",49743/48,HB.HM.CDKL.EPSM.35 
Birkin Handbag Gold Togo with Palladium Hardware 35,Hermes,"
            $7,430
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-togo-with-palladium-hardware-355016356,Very good,". Loss of shape on exterior, light wear on handle wax edges, small indentations and scuffs on interior base, scratches on hardware.",Brown,Leather,Palladium,"Keys, Lock, Clochette",I Square (2005),"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7&quot;",50163/56,HB.HM.BIK.BTPH.35 
Birkin Handbag Tressage Rouge de Coeur Swift and Palladium Hardware 30,Hermes,"
            $11,430
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-tressage-red-swift-and-palladium-hardware-3050227113,Great,". Moderate loss of shape on exterior, light scuffs on interior base, scratches on hardware.",Red,Leather,Palladium,"Keys, Lock, Clochette",D (2019),"Height 9.5&quot;, Width 12&quot;, Depth 6&quot;",50227/113,HB.HM.BIK.TRSM.30 
Birkin Handbag Noir Clemence with Palladium Hardware 35,Hermes,"
            $7,075
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-clemence-with-palladium-hardware-355022743,Good,". Heavy loss of shape on exterior. Minor wear on base corners, light cracking on handle wax edges, indentations and scuffs in interior, scratches on hardware.",Black,Leather,Palladium,"Keys, Lock, Clochette",G Square (2003),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 6.5&quot;",50227/43,HB.HM.BIK.BCLPH.35 
Birkin Handbag Noir Togo with Palladium Hardware 35,Hermes,"
            $6,290
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-togo-with-palladium-hardware-3550163316,Fair,". Heavy loss of shape on exterior. Minor wear on base corners, cracking and splitting on handle wax edges. Scuffs and indentations in interior, scratches on hardware.",Black,Leather,Palladium,"Keys, Lock, Clochette",G Square (2003),"Handle Drop 4&quot;, Height 10&quot;, Width 13&quot;, Depth 7&quot;",50163/316,HB.HM.BIK.BKTPH.35 
Quirus Briefcase Chevre de Coromandel,Hermes,"
            $1,405
        ",/collections/hermes/products/handbags-hermes-quirus-briefcase-chevre-de-coromandel5012892,Great,". Slight splitting on flap corner wax edges, bubbling underneath flap, light wear in interior, scratches on hardware.",Black,Leather,Palladium,"Keys, Clochette",C Square (1999),"Handle Drop 1&quot;, Height 11&quot;, Width 15&quot;, Depth 1.5&quot;",50128/92,HB.HM.QBF.CHCO 
Birkin Handbag Noir Togo with Gold Hardware 35,Hermes,"
            $7,600
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-3549478113,Very good,". Wear on base corners, loss of shape on exterior, minor cracking on flap wax edges. Scuffs and indentations on interior base, scratches on hardware.",Black,Leather,Gold,"Keys, Lock, Box, Clochette",G Square (2003),"Handle Drop 4&quot;, Height 10.5&quot;, Width 13.5&quot;, Depth 7&quot;",49478/113,HB.HM.BIK.BTGGH.35 
Birkin Handbag Noir Ardennes with Gold Hardware 35,Hermes,"
            $6,615
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-ardennes-with-gold-hardware-354974324,Very good,". Minor wear and discoloration on base corners, light scuffs in interior, scratches on hardware.",Black,Leather,Gold,"Keys, Lock, Clochette",C Square (1999),"Handle Drop 5&quot;, Height 10&quot;, Width 13.5&quot;, Depth 7&quot;",49743/24,HB.HM.BIK.BLAGH.35 
Sac Frégate Box Calf,Hermes,"
            $2,935
        ",/collections/hermes/products/handbags-hermes-sac-fregate-box-calf5012885,Very good,". Moderate scuffs on exterior and underneath flap, marks in interior, scratches on hardware.",Black,Leather,"Palladium, Gold",No Accessories,V Circle (1992),"Handle Drop 4.5&quot;, Height 7.5&quot;, Width 7.5&quot;, Depth 2&quot;",50128/85,HB.HM.SFRE.BOXC 
