prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
CHANEL Quilted CC Cross Body Shoulder Bag Black,/collections/chanel/products/ao10334,"268,000",2488246,"W 8.9 x H 6.3 x D 2.0 ""
Strap Drop. 24.8 ""","Black
/ Velvet, Satin","Authenticity Seal, Authenticity Card, Manual","There is feeling of used.

Strap and strap roots has frayed.","Though there is feeling of used and scuff, good condition.",-,-,AO10334
CHANEL Cosmos Line CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10325,"348,000",1940967,"W 11.4 x H 12.2 x D 8.3 ""
Strap Drop. 16.5 ""","Black
/ Leather","Authenticity Seal, Pouch","Though there is a little feeling of used, good condition.

Pocket has scuff and dirt.","Though there is a little feeling of used, good condition.",-,-,AO10325
CHANEL Cosmos Line CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10323,"348,000",-,"W 11.4 x H 12.2 x D 8.3 ""
Strap Drop. 16.5 ""","Black
/ Leather","Pouch, Shop Seal","There is feeling of used.

Pocket has minor stickiness, scuff and dirt.

Drawstring cord has scratches and minor torn.","There is feeling of used.

Inside and pouch has scuff and mold stain.",-,Smell of mold.,AO10323
CHANEL CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10321,"198,000",Unclear due to deterioration.,"W 12.2 x H 12.2 x D 3.9 ""
Strap Drop. 19.3 ""","Black
/ Caviar Skin Leather","Authenticity Seal(Scuff), Pouch","Though there is a little feeling of used, good condition.","There is feeling of used, scuff and dirt.

There are traces of adhesive.",-,-,AO10321
CHANEL CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10320,"248,000",1957933,"W 8.1 x H 9.4 x D 5.5 ""
Strap Drop. 18.5 ""","Black
/ Caviar Skin Leather",Authenticity Card,"Though there is a little feeling of used, good condition.

Strap side has minor scuff.","Though there is a little feeling of used, good condition.",Pouch is missing.,-,AO10320
CHANEL Quilted CC Logos Chain 2way Hand Bag Black,/collections/chanel/products/ao10300,"428,000",1573432,"W 9.1 x H 6.3 x D 2.0 ""
Handle Drop. 1.2 ""
Strap Drop. 16.1 ""","Black
/ Leather","Authenticity Seal, Dust Bag","Though there is feeling of used and scratches, good condition.","Though there is feeling of used, good condition.

Bottom has scuff and dirt.",-,-,AO10300
CHANEL Cosmos Line CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10299,"348,000",0821144,"W 8.3 x H 9.1 x D 6.3 ""
Strap Drop. 18.9 ""","Black
/ Leather","Authenticity Seal, Authenticity Card, Pouch","Though there is feeling of used, good condition.

Pocket and pouch has scuff and dirt.","There is sign of used overall, scratches and dirt.",-,-,AO10299
CHANEL Beads Fringe Single Chain Shoulder Bag Black Satin,/collections/chanel/products/ao10294,"298,000",1068118,"W 5.9 x H 4.7 x D 2.8 ""
Strap Drop. 20.5 ""","Black
/ Satin, Leather","Authenticity Seal, Authenticity Card","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10294
CHANEL Quilted Classic Flap Mini Square Shoulder Bag Black,/collections/chanel/products/ao10293,"328,000",0787518,"W 6.7 x H 5.1 x D 2.4 ""
Strap Drop. 20.9 ""","Black
/ Leather","Authenticity Seal, Authenticity Card","Though there is feeling of used, good condition.

Pocket has minor mold stain.","Though there is feeling of used, good condition.",-,-,AO10293
CHANEL Cosmos Line CC Chain Waist Bum Bag Black,/collections/chanel/products/ao10280,"268,000",-,"W 5.5 "" x H 4.3 "" x D 1.4 ""
Belt Size. 28.3 - 30.7 ""","Black
/ Leather",-,"Though there is feeling of used, good condition.

Chain metal has dirt and minor discolor.

The hole of the belt is spreading.","There is sign of used overall.

Metal fittings has peeled.

Zipper pocket side has minor torn.",-,-,AO10280
CHANEL CC Logos 2way Travel Hand Bag Indigo Denim,/collections/chanel/products/ao10255,"698,000",4763394,"W 14.2 x H 8.7 x D 6.7 ""
Handle Drop. 4.7 ""
Strap Drop. 16.1 ""","Indigo
/ Denim","Authenticity Seal, Authenticity Card, Cover of Padlock, Padlock, Key x2, Shoulder Strap, Dust Bag","Though there is a little feeling of used and scuff, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10255
CHANEL Quilted Classic Single Flap Medium Shoulder Bag Black,/collections/chanel/products/ao10252,"248,000",8227300,"W 9.8 "" x H 7.1 "" x D 2.8 ""
Strap Drop. 15.4 ""","Black
/ Leather","Authenticity Seal, Shop Seal","Though there is a little feeling of used and scuff, good condition.","There is feeling of used.

Bottom part has scuff and peeled.",-,-,AO10252
CHANEL Super Model Cosmos Jumbo Chain Shoulder Bag Black,/collections/chanel/products/ao10245,"348,000",3209179,"W 18.1 x H 13.8 x D 7.5 ""
Strap Drop. 13.0 ""","Black
/ Leather","Authenticity Seal, Authenticity Card","Though there is feeling of used and scuff, good condition.","Though there is feeling of used and scuff, good condition.",-,-,AO10245
CHANEL Super Model Cosmos Jumbo Chain Shoulder Bag Black,/collections/chanel/products/ao10244,"348,000",2304680,"W 18.1 x H 13.8 x D 7.5 ""
Strap Drop. 13.0 ""","Black
/ Leather","Authenticity Seal, Authenticity Card, Shop Seal","Though there is feeling of used and scuff and minor dirt, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10244
CHANEL Jumbo CC Single Chain Shoulder Bag Gray Black Linen,/collections/chanel/products/ao10242,"268,000",0894355,"W 7.1 x H 5.1 x D 2.4 ""
Strap Drop. 18.5 ""","Gray, Black
/ Linen, Leather","Authenticity Seal, Authenticity Card, Box","There is feeling of used.

Surface has fray.","Though there is a little feeling of used and scuff, good condition.",-,-,AO10242
CHANEL CC Logos Single Chain Shoulder Bag Black,/collections/chanel/products/ao10241,"268,000",4239126,"W 8.7 x H 5.5 x D 1.2 ""
Strap Drop. 22.4 ""","Black
/ Satin","Authenticity Seal, Shop Seal, Dust Bag","There is feeling of used, powdery dirt.","Though there is a little feeling of used and scuff, good condition.",-,-,AO10241
CHANEL Quilted CC Single Chain Shoulder Bag Bronze,/collections/chanel/products/ao10240,"348,000",2321582,"W 9.1 x H 6.7 x D 2.4 ""
Strap Drop. 20.5 ""","Bronze
/ Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Dust Bag, Box","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,Smell of material.,AO10240
CHANEL Triple CC Single Chain Shoulder Bag Red,/collections/chanel/products/ao10239,"368,000",3170591,"W 9.1 x H 6.7 x D 2.4 ""
Strap Drop. 19.3 ""","Red
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag, Box","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10239
CHANEL Quilted Fringe Single Chain Shoulder Bag Red,/collections/chanel/products/ao10238,"368,000",2471322,"W 9.1 x H 6.5 x D 2.4 ""
Strap Drop. 20.1 ""","Red
/ Caviar Skin Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10238
CHANEL Diana Quilted Single Chain Shoulder Bag Ivory,/collections/chanel/products/ao10237,"598,000",2648165,"W 9.8 x H 6.3 x D 2.8 ""
Strap Drop. 19.7 ""","Ivory
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card, Shop Seal","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10237
CHANEL Mademoiselle Classic Flap Jumbo Shoulder Bag Black Caviar,/collections/chanel/products/ao10235,"398,000",3552055,"W 11.8 x H 8.7 x D 3.1 ""
Strap Drop.(Single) 24.8 ""
Strap Drop.(Double) 13.8 ""","Black
/ Caviar Skin Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10235
CHANEL CC Chain Backpack Bag Black Caviar Skin,/collections/chanel/products/ao10230,"398,000",4278391,"W 8.3 x H 9.8 x D 3.9 ""
Strap. 29.5 ""","Black
/ Caviar Skin Leather","Authenticity Seal, Authenticity card, Manual, Dust Bag, Box","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,Strong smell of mold.,AO10230
CHANEL CC Chain Backpack Bag Black Caviar Skin,/collections/chanel/products/ao10199,"598,000",4371380,"W 12.2 x H 13.0 x D 3.1 ""
Shoulder. 32.3 ""","Black
/ Caviar Skin Leather","Authenticity Seal, Pouch, Dust Bag","Though there is a little feeling of used, good condition.

Strap roots has minor scuff.","There is feeling of used, scuff.

Pouch has dirt.(Inside)",-,-,AO10199
CHANEL Diana Quilted Single Chain Shoulder Bag Black,/collections/chanel/products/ao10197,"598,000",3105282,"W 9.8 x H 6.3 x D 2.8 ""
Strap Drop. 20.5 ""","Black
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card, Dust Bag","Though there is a little feeling of used, good condition.

Strap leather roots has minor frayed.","Though there is feeling of used and scuff, good condition.",-,-,AO10197
CHANEL CC Single Chain Shoulder Bag Black Lizard,/collections/chanel/products/ao10194,"248,000",0663568,"W 7.9 x H 5.1 x D 2.0 ""
Strap Drop. 17.7 ""","Black
/ Lizard Leather","Authenticity Seal, Authenticity Card, Dust Bag, Box","Though there is a little feeling of used, good condition.

Pushlock leather has scratches and peeled.","There is feeling of used.

There is scuff.",-,-,AO10194
CHANEL Quilted Fringe CC Chain Waist Bum Bag Navy,/collections/chanel/products/ao10190,"348,000",1716809,"W 6.1 x H 4.7 x D 1.6 ""
Strap total length. 32.7 ""","Navy
/ Leather",Authenticity Seal,"Though there is feeling of used, good condition.","Though there is feeling of used, good condition.

Edge of pocket has minor crack.",-,-,AO10190
CHANEL Quilted Both Sides Flap Classic Jumbo Shoulder Bag Black,/collections/chanel/products/ao10149,"368,000",4568727,"W 11.4 x H 7.5 x D 4.1 ""
Strap Drop. 12.2 ""","Black
/ Leather","Authenticity Card, Authenticity Seal, Manual","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10149
CHANEL Mademoiselle Hand Tote Bag Red Black,/collections/chanel/products/ao10142,"198,000",6977854,"W 12.8 x H 16.7 x D 4.7 ""
Handle Drop. 2.6 ""","Red, Black, White, Silver
/ Patent leather, Leather",Authenticity Seal,"There is feeling of used.

Bottom is lose shape.

Handle has minor stickiness and unevenness.","Though there is a little feeling of used, good condition.",-,-,AO10142
CHANEL Quilted CC Waist Bum Bag Black,/collections/chanel/products/ao10110,"498,000",3476373,"W 5.5 x H 6.3 x D 1.6 ""
Belt Size. 27.6 - 29.9 ""","Black
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card, Shop Seal, Box","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.

Flap has minor discoloration.",-,-,AO10110
CHANEL Quilted Single Chain Shoulder Bag Bordeaux Lizard,/collections/chanel/products/ao10106,"398,000",3481879,"W 7.9 x H 4.9 x D 2.4 ""
Strap Drop. 19.7 ""","Bordeaux
/ Lizard skin","Authenticity Seal, Authenticity Card, Manual, Dust Bag, Box","Though there is feeling of used, good condition.","Though there is feeling of used, good condition.",-,-,AO10106
CHANEL Fringe CC Single Chain Shoulder Bag Charcoal Gray Lizard,/collections/chanel/products/ao10105,"368,000",1554408,"W 6.3 x H 4.1 x D 2.0 ""
Strap Drop. 18.1 ""","Charcoal Gray
/ Lizard skin","Authenticity Seal, Dust Bag","Though there is feeling of used, good condition.","Though there is feeling of used, good condition.",-,-,AO10105
CHANEL CC Logos Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10103,"268,000",2871673,"W 12.2 x H 12.2 x D 3.9 ""
Strap Drop. 18.9 ""","Black
/ Leather","Authenticity Seal, Manual, Pouch","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10103
CHANEL CC Logos Single Chain Shoulder Bag Black,/collections/chanel/products/ao10102,"248,000",4239137,"W 8.7 x H 5.5 x D 1.2 ""
Strap Drop. 22.4 ""","Black
/ Satin","Authenticity Seal, Shop Seal","There is feeling of used, powdery dirt.","There is feeling of used, scuff and dirt.",-,-,AO10102
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao10101,"268,000",1147351,"W 5.5 x H 5.9 x D 2.4 ""
Handle Drop. 16.9 ""","Black
/ Satin, Leather","Authenticity Seal, Authenticity Card","Though there is a little feeling of used, good condition.","There is feeling of used, mold stain.",-,Strong smell of mold and perfume.,AO10101
CHANEL Classic Flap Jumbo Shoulder Bag Black Caviar,/collections/chanel/products/ao10100,"398,000",3372698,"W 11.8 x H 8.7 x D 3.1 ""
Strap Drop.(Single) 22.8 ""
Strap Drop.(Double) 13.8 ""","Black
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual, Box","There is feeling of used, mold stain.","There is feeling of used, scuff and dirt.

Metal fittings has discoloration.",-,-,AO10100
CHANEL Triple CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao10099,"398,000",3167489,"W 7.1 x H 4.9 x D 3.0 ""
Strap Drop. 20.9 ""","Black
/ Caviar Skin Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.","Though there is feeling of used, good condition.",-,-,AO10099
CHANEL Quilted Classic Double Flap Small Shoulder Bag Black,/collections/chanel/products/ao10091,"398,000",2848774,"W 9.1 x H 5.5 x D 2.4 ""
Strap Drop.(Single) 15.7 ""
Strap Drop.(Double) 8.7 ""","Black
/ Leather","Authenticity Seal, Authenticity Card, Shop Seal, Box","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10091
CHANEL Quilted Classic Flap Micro Shoulder Bag Gold,/collections/chanel/products/ao10034,"348,000",4994732,"W 6.7 x H 7.9 x D 3.1 ""
Strap Drop. 22.8 ""","Gold
/ Leather",Authenticity Seal,"Though there is minor scuff and dirt, good condition.",There is feeling of used.,-,-,AO10034
CHANEL Quilted Classic Double Flap Medium Shoulder Bag Black,/collections/chanel/products/ao08695,"328,000",1461776,"W 9.8 x H 5.9 x D 2.8 ""
Shoulder Drop.(Single) 16.5 ""
Shoulder Drop.(Double) 9.4 ""","Black
/ Leather",Authenticity Seal,"There is minor dirt, good condition.
Pocket is dirty.","There is a little feeling of use, good condition.

Inner flap has scuff.",-,-,AO08695
CHANEL Quilted Chain Shoulder Bag Cherry pink,/collections/chanel/products/ao05293,"398,000",1874778,"W 8.7 "" x H 5.5 "" x D 2.8 ""

Strap Drop. 20.5 """,Cherry pink / Leather,Authenticity Seal,"There is a little feeling of use, Little scuff.",Very good condition.,-,-,AO05293
CHANEL Nishijin-ori CC Chain Shoulder Bag Gold,/collections/chanel/products/ao09984,"498,000",3724742,"W 5.5 x H 5.9 x D 2.4 ""
Strap Drop. 22.4 ""","Gold, Black
/ Satin, Leather","Authenticity Seal, Authenticity Card, Dust Bag, Box","Though there is a little feeling of used, good condition.","Though there is feeling of used, good condition.",-,-,AO09984
CHANEL Quilted Tortoiseshell Classic Flap Jumbo Shoulder Bag Denim,/collections/chanel/products/ao09983,"980,000",4837071,"W 11.8 x H 8.7 x D 3.1 ""
Strap Drop. 17.7 ""","Blue
/ Denim",Authenticity Seal,"Though there is feeling of used and scuff, good condition.","Though there is feeling of used and scuff, good condition.",-,-,AO09983
CHANEL Quilted Fringe Single Chain Shoulder Bag Black,/collections/chanel/products/ao09982,"298,000",0906280,"W 7.3 x H 5.3 x D 2.8 ""

Strap Drop. 18.1 ""","Black
/ Satin, Leather","Authenticity Seal, Shop Seal, Dust Bag",There is feeling of used and scuff.,"There is feeling of used, mold stain.

Zipper pocket side has minor crack.",-,Smell of mold.,AO09982
CHANEL Quilted Rhinestone Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao09981,"248,000",0667661,"W 7.1 x H 4.9 x D 2.8 ""
Strap Drop. 18.5 ""","Black
/ Satin, Leather","Authenticity Seal, Authenticity Card","Though there is a little feeling of used and scuff, good condition.","Though there is a little feeling of used, good condition.",-,-,AO09981
CHANEL Kelly Quilted CC Logos Hand Bag Indigo Brown Denim,/collections/chanel/products/ao09954,"898,000", 4772843," W 11.8 x H 9.8 x D 4.7 "" Handle Drop. 2.8 """," Indigo, Brown / Denim"," Authenticity Seal, Authenticity Card, Shop Seal"," Though there is feeling of used and scuff, good condition."," Though there is feeling of used and scuff, good condition.", -, -, AO09954
CHANEL CC Logos 2way Travel Hand Bag Indigo Denim,/collections/chanel/products/ao09953,"698,000",4762997,"W 14.2 x H 8.7 x D 6.7 ""
Handle Drop. 4.7 ""
Strap Drop. 16.1 ""","Indigo
/ Denim","Authenticity Seal, Authenticity Card, Cover of Padlock, Padlock, Key*2, Shoulder Strap, Dust Bag","Though there is feeling of used and minor scuff, good condition.","Though there is a little feeling of used, good condition.",-,-,AO09953
CHANEL Quilted Both Side Flap Classic  Small Shoulder Bag Black,/collections/chanel/products/ao09950,"368,000",4006449,"W 8.9 x H 5.9 x D 2.4 ""
Shoulder Drop. 8.7 ""","Black
/ Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO09950
CHANEL Quilted Fringe CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao09937,"268,000",-,"W 9.1 x H 6.5 x D 2.4 ""
Strap Drop. 21.3 ""","Black
/ Leather",-,"Though there is feeling of used, good condition.

Pocket has dirt.","Though there is feeling of used, good condition.

Zipper pocket has dirt.",-,Smell of material.,AO09937
